X,Y,OBJECTID,site_name,feature_type_name,EASTING,NORTHING,asset_id_code,site_code,number_bins,bin_size,lon,lat,ward
322043.75,673284.6,2490597,Ellersly Road,WS: Paper Bank,322044,673285,,7902805,1,360.0,-3.249784144678485,55.94625618052518,Corstorphine / Murrayfield
324148.95,672601.43,2490598,Bainfield Drive,WS: Bottle Bank - Mixed,324149,672601,,7905858,5,1280.0,-3.2158956100834937,55.940449226539954,Fountainbridge / Craiglockhart
324149.17,672603.310000001,2490599,Bainfield Drive,WS: Paper Bank,324149,672603,,7905858,5,1280.0,-3.215896173063693,55.94046719201863,Fountainbridge / Craiglockhart
328849.24,673886.140000001,2490600,South Elixa Place,WS: Bottle Bank - Mixed,328849,673886,,7905169,1,360.0,-3.1410088286936135,55.952711907154544,Craigentinny / Duddingston
320676.08,671622.74,2490601,Saughton Mains Park,WS: Bottle Bank - Mixed,320676,671623,,7903228,1,1280.0,-3.271192961213367,55.93110307541613,Sighthill / Gorgie
321025.42,670544.630000001,2490602,Kingsknowe Place,WS: Bottle Bank - Mixed,321025,670545,,7902972,1,1280.0,-3.2652929502847043,55.92147735138628,Sighthill / Gorgie
326354.89,673076.689999999,2490603,Pleasance,WS: Bottle Bank - Mixed,326355,673077,,7902099,2,1280.0,-3.1807178317132716,55.94506851647235,Southside / Newington
326356.26,673076.66,2490604,Pleasance,WS: Packaging,326356,673077,,7902099,9,1280.0,-3.180701824384116,55.94506866989338,Southside / Newington
324301.0,673835.0,2490605,Lynedoch Place Lane,WS: Paper Bank,324301,673835,,7903019,1,1280.0,-3.213809600909913,55.951557915486504,City Centre
323673.7,672867.92,2490606,Cathcart Place,WS: Paper Bank,323674,672868,,7902628,1,1280.0,-3.223573703773617,55.94277233433125,Sighthill / Gorgie
322138.54,674369.970000001,2490607,Ravelston House Park,WS: Paper Bank,322139,674370,,7903173,1,360.0,-3.2485771493956674,55.956017734773674,Corstorphine / Murrayfield
322138.44,674370.1,2490608,Ravelston House Park,WS: Bottle Bank - Mixed,322138,674370,,7903173,1,360.0,-3.2485931608400374,55.956017572515584,Corstorphine / Murrayfield
322171.57,674303.24,2490609,Ravelston House Park,WS: Paper Bank,322172,674303,,7903173,1,360.0,-3.2480294023083527,55.9554212533568,Corstorphine / Murrayfield
322171.88,674303.439999999,2490610,Ravelston House Park,WS: Bottle Bank - Mixed,322172,674303,,7903173,1,360.0,-3.2480294023083527,55.9554212533568,Corstorphine / Murrayfield
327496.27,674668.960000001,2490611,Lochend Park View,WS: Bottle Bank - Mixed,327496,674669,,7905694,1,1280.0,-3.162882082016632,55.959542986973396,Craigentinny / Duddingston
329797.94,670825.01,2490612,Sandilands Close,WS: Bottle Bank - Mixed,329798,670825,,7905901,1,1280.0,-3.1250170953027894,55.925354626553585,Portobello / Craigmillar
329796.35,670823.140000001,2490613,Sandilands Close,WS: Packaging,329796,670823,,7905901,1,1100.0,-3.1250485736990545,55.92533636813713,Portobello / Craigmillar
329836.28,670822.49,2490614,Sandilands Close,WS: Bottle Bank - Mixed,329836,670822,,7905901,2,1280.0,-3.124408333077554,55.92533322971694,Portobello / Craigmillar
329830.55,670819.800000001,2490615,Sandilands Close,WS: Packaging,329831,670820,,7905901,3,1280.0,-3.12448781025283,55.92531453321054,Portobello / Craigmillar
323552.21,671629.619999999,2490616,Polwarth Terrace,WS: Paper Bank,323552,671630,,7903148,1,240.0,-3.225175299957642,55.93163232466099,Morningside
323550.42,671631.210000001,2490617,Polwarth Terrace,WS: Bottle Bank - Mixed,323550,671631,,7903148,1,360.0,-3.225207586565241,55.93164098903428,Morningside
324771.91,673963.43,2490618,Young Street South Lane,WS: Bottle Bank - Mixed,324772,673963,,7903425,1,660.0,-3.2063047231972988,55.952781769278936,City Centre
324775.86,673958.300000001,2490619,Young Street South Lane,WS: Packaging,324776,673958,,7903425,1,1280.0,-3.206239284824134,55.95273748253443,City Centre
325415.0,674684.0,2490620,West Scotland Street Lane,WS: Communal Bin,325415,674684,,7902287,1,1280.0,-3.196209797920302,55.95935872148354,City Centre
324775.06,673962.09,2490621,Young Street South Lane,WS: Communal Bin,324775,673962,,7903425,1,1280.0,-3.2062564127211983,55.95277325679538,City Centre
324319.14,673536.939999999,2490622,William Street,WS: Side Loading Communal,324319,673537,,7903415,1,3200.0,-3.2134376761311585,55.94888389988322,City Centre
325270.11,674111.300000001,2490623,Thistle Street North West Lane,WS: Communal Bin,325270,674111,,7902039,2,1280.0,-3.1983726229213993,55.95418902890517,City Centre
324992.92,674471.439999999,2490624,St Vincent Street,WS: Side Loading Communal,324993,674471,,7903293,1,3200.0,-3.202907968820535,55.95737960503142,City Centre
324990.0,674489.869999999,2490625,St Vincent Street,WS: Side Loading Communal,324990,674490,,7903293,1,3200.0,-3.202961300467162,55.95754980842926,City Centre
324986.0,674531.0,2490626,St Vincent Street,WS: Side Loading Communal,324986,674531,,7903293,1,3200.0,-3.2030367763057126,55.95791747609745,City Centre
325957.88,674067.91,2490627,Leith Street,WS: Communal Bin,325958,674068,,7901908,4,1280.0,-3.1873451987403167,55.95390941923541,City Centre
325494.0,674693.0,2490628,Scotland Street,WS: Side Loading Communal,325494,674693,,7902169,1,3200.0,-3.194947251221328,55.95945184137531,City Centre
325499.0,674725.0,2490629,Scotland Street,WS: Side Loading Communal,325499,674725,,7902169,1,3200.0,-3.1948760436619374,55.95974006681258,City Centre
325480.96,674800.779999999,2490630,Scotland Street,WS: Side Loading Communal,325481,674801,,7902169,1,3200.0,-3.195185327366094,55.96041996250023,City Centre
325433.0,674773.0,2490631,Royal Crescent,WS: Side Loading Communal,325433,674773,,7902155,1,3200.0,-3.1959462207847826,55.96016098657892,Inverleith
325396.0,674735.0,2490632,Royal Crescent,WS: Side Loading Communal,325396,674735,,7902155,1,3200.0,-3.1965281849544893,55.95981388890375,Inverleith
325342.0,674716.0,2490633,Royal Crescent,WS: Side Loading Communal,325342,674716,,7902155,1,3200.0,-3.197387633369896,55.95963481606933,Inverleith
324839.0,674417.0,2490634,Royal Circus,WS: Side Loading Communal,324839,674417,,7903211,2,3200.0,-3.2053587797357914,55.956870437552546,City Centre
324949.75,674412.77,2490635,Royal Circus,WS: Side Loading Communal,324950,674413,,7903211,1,3200.0,-3.2035803253686024,55.95685188122702,City Centre
323950.0,673285.0,2490636,Rosebery Crescent,WS: Side Loading Communal,323950,673285,,7903195,1,3200.0,-3.2192737259753943,55.94656192996619,City Centre
325411.52,674418.789999999,2490637,Nelson Street,WS: Side Loading Communal,325412,674419,,7902011,1,3200.0,-3.196184400216314,55.956977818831426,City Centre
325405.0,674391.0,2490638,Nelson Street,WS: Side Loading Communal,325405,674391,,7902011,1,3200.0,-3.196288725814021,55.956725212770976,City Centre
325045.75,674319.369999999,2490639,Howe Street,WS: Side Loading Communal,325046,674319,,7902945,2,3200.0,-3.2020169929098756,55.956022507699224,City Centre
323923.0,673309.0,2490640,Grosvenor Gardens,WS: Side Loading Communal,323923,673309,,7902888,2,3200.0,-3.219712712859931,55.946773236739546,City Centre
325104.0,674120.0,2490641,Frederick Street,WS: Side Loading Communal,325104,674120,,7901794,1,3200.0,-3.2010329487590408,55.954243993684585,City Centre
325383.0,674658.0,2490642,Dundonald Street,WS: Side Loading Communal,325383,674658,,7901761,1,3200.0,-3.1967150097610086,55.95912019353809,City Centre
325359.84,674706.640000001,2490643,Dundonald Street,WS: Side Loading Communal,325360,674707,,7901761,1,3200.0,-3.197096898913142,55.959556771818974,City Centre
325568.35,674498.140000001,2490644,Dublin Street,WS: Side Loading Communal,325568,674498,,7901751,2,3200.0,-3.1937083480992117,55.95771168436577,City Centre
325578.97,674441.060000001,2490645,Dublin Street,WS: Side Loading Communal,325579,674441,,7901751,1,3200.0,-3.1935164510221945,55.95720137176647,City Centre
325600.53,674361.539999999,2490646,Dublin Street,WS: Side Loading Communal,325601,674362,,7901751,1,3200.0,-3.1931423458701893,55.95649514316885,City Centre
325611.43,674316.6,2490647,Dublin Street,WS: Side Loading Communal,325611,674317,,7901751,1,3200.0,-3.1929697903829095,55.956092468003085,City Centre
319822.8,672930.210000001,2490648,Manse Road,WS: Paper Bank,319823,672930,,7900463,3,360.0,-3.2852305460559728,55.94270158682073,Corstorphine / Murrayfield
323964.86,673790.99,2490649,Belford Road,WS: Communal Bin,323965,673791,,7902557,1,1280.0,-3.2191764649076124,55.95110956069419,City Centre
325022.56,674107.029999999,2490650,Queen Street,WS: Communal Bin,325023,674107,,7903152,1,1280.0,-3.2023262185545294,55.95411456864977,City Centre
325210.65,674160.01,2490651,Queen Street,WS: Communal Bin,325211,674160,,7903152,1,1280.0,-3.199330883253012,55.954619993019065,City Centre
326109.77,674575.33,2490652,Gayfield Square,WS: Side Loading Communal,326110,674575,,7901797,1,3200.0,-3.1850507047908105,55.95848713729188,City Centre
326076.43,674478.039999999,2490653,Union Street,WS: Communal Bin,326076,674478,,7902244,3,1280.0,-3.185568499663162,55.957610566902645,City Centre
326112.48,674456.720000001,2490654,Baxter's Place,WS: Side Loading Communal,326112,674457,,7903689,1,3200.0,-3.1849862856313274,55.957427473106826,City Centre
325494.0,674839.0,2490655,Summerbank,WS: Side Loading Communal,325494,674839,,7902222,2,3200.0,-3.1949876714715515,55.96076332719804,City Centre
326182.19,674647.23,2490656,Gayfield Place,WS: Communal Bin,326182,674647,,7903690,2,1280.0,-3.1839175277161704,55.95914498340515,City Centre
325799.69,674551.130000001,2490657,Barony Street,WS: Side Loading Communal,325800,674551,,7901631,2,3200.0,-3.1900080616138253,55.95822370741986,City Centre
325830.0,674585.0,2490658,Broughton Place,WS: Side Loading Communal,325830,674585,,7901664,1,3200.0,-3.1895370499612454,55.95853376125439,City Centre
319581.0,669813.0,2490659,Westburn Park,WS: Food Waste Communal,319581,669813,,7900182,1,500.0,-3.2881744609368853,55.91466263899924,Pentland Hills
319615.0,669789.0,2490660,Westburn Park,WS: Food Waste Communal,319615,669789,,7900182,1,500.0,-3.2876235124392004,55.91445274593899,Pentland Hills
319619.0,669900.0,2490661,Westburn Park,WS: Food Waste Communal,319619,669900,,7900182,1,500.0,-3.287592591182196,55.91545047585809,Pentland Hills
319554.34,669726.57,2490662,Westburn Grove,WS: Food Waste Communal,319554,669727,,7900180,1,500.0,-3.2885806732234584,55.9138856231478,Pentland Hills
325835.0,674413.5,2490663,York Lane,WS: Communal Bin,325835,674414,,7902302,1,1280.0,-3.1894098675706584,55.956998475197025,City Centre
330600.07,673695.710000001,2490664,Windsor Place,WS: Packaging,330600,673696,,7902467,1,1280.0,-3.112924873217829,55.95126157301876,Portobello / Craigmillar
323987.0,673584.0,2490665,Glencairn Crescent,WS: Side Loading Communal,323987,673584,,7902843,2,3200.0,-3.218765825080897,55.94925362353418,City Centre
322571.0,671809.0,2490666,Hutchison Road,WS: Chamberlain Bin,322571,671809,,7902953,1,940.0,-3.240924128087259,55.9330830747094,Fountainbridge / Craiglockhart
326431.0,675102.0,2490667,Spey Terrace,WS: Chamberlain Bin,326431,675102,,7901303,2,940.0,-3.1800546505956837,55.96327041691857,Leith Walk
322593.02,672136.9,2490668,St Nicholas Place,WS: Bottle Bank - Mixed,322593,672137,,7905798,1,1280.0,-3.240666267901199,55.936032935103185,Fountainbridge / Craiglockhart
322593.69,672136.439999999,2490669,St Nicholas Place,WS: Paper Bank,322594,672136,,7905798,1,1280.0,-3.2406499774810635,55.9360241136315,Fountainbridge / Craiglockhart
322667.14,672158.4,2490670,St Nicholas Place,WS: Bottle Bank - Mixed,322667,672158,,7905798,1,1280.0,-3.239488051980395,55.93623349360798,Fountainbridge / Craiglockhart
319562.0,669713.0,2490671,Westburn Grove,WS: Paper Bank,319562,669713,,7900180,1,1280.0,-3.288448550820104,55.91376120664027,Pentland Hills
319554.35,669727.0,2490672,Westburn Grove,WS: Paper Bank,319554,669727,,7900180,2,1280.0,-3.2885806732234584,55.9138856231478,Pentland Hills
319505.0,669720.0,2490673,Westburn Grove,WS: Paper Bank,319505,669720,,7900180,1,1280.0,-3.289362283344417,55.91381454176116,Pentland Hills
319486.09,669778.279999999,2490674,Westburn Grove,WS: Paper Bank,319486,669778,,7900180,1,1280.0,-3.2896834650041678,55.91433234584365,Pentland Hills
319562.0,669712.0,2490675,Westburn Grove,WS: Bottle Bank - Mixed,319562,669712,,7900180,1,1280.0,-3.2884482528387955,55.913752224110596,Pentland Hills
319554.18,669726.689999999,2490676,Westburn Grove,WS: Bottle Bank - Mixed,319554,669727,,7900180,1,1280.0,-3.2885806732234584,55.9138856231478,Pentland Hills
319494.0,669780.0,2490677,Westburn Grove,WS: Bottle Bank - Mixed,319494,669780,,7900180,1,1280.0,-3.289556109429034,55.914351650952504,Pentland Hills
319586.62,669798.0,2490678,Westburn Park,WS: Bottle Bank - Mixed,319587,669798,,7900182,2,1280.0,-3.2880740274480087,55.91452890493777,Pentland Hills
319617.0,669898.0,2490679,Westburn Park,WS: Bottle Bank - Mixed,319617,669898,,7900182,1,1280.0,-3.2876239845238633,55.91543217630094,Pentland Hills
319577.06,669814.810000001,2490680,Westburn Park,WS: Paper Bank,319577,669815,,7900182,1,1280.0,-3.2882390334322147,55.91467993475921,Pentland Hills
319611.0,669786.0,2490681,Westburn Park,WS: Paper Bank,319611,669786,,7900182,1,1280.0,-3.2876865952778727,55.91442512933445,Pentland Hills
319618.0,669899.0,2490682,Westburn Park,WS: Paper Bank,319618,669899,,7900182,1,1280.0,-3.287608287856726,55.915441326080504,Pentland Hills
319563.0,669714.0,2490683,Westburn Grove,WS: Packaging,319563,669714,,7900180,3,1280.0,-3.288432855017959,55.91377035652319,Pentland Hills
319554.13,669726.5,2490684,Westburn Grove,WS: Packaging,319554,669726,,7900180,2,1280.0,-3.288580375210212,55.91387664061875,Pentland Hills
319504.0,669719.0,2490685,Westburn Grove,WS: Packaging,319504,669719,,7900180,1,1280.0,-3.289377978943543,55.91380539176083,Pentland Hills
319491.0,669781.0,2490686,Westburn Grove,WS: Packaging,319491,669781,,7900180,3,1280.0,-3.2896043897313016,55.91436013097034,Pentland Hills
319577.01,669814.970000001,2490687,Westburn Park,WS: Packaging,319577,669815,,7900182,1,1280.0,-3.2882390334322147,55.91467993475921,Pentland Hills
319586.99,669800.27,2490688,Westburn Park,WS: Packaging,319587,669800,,7900182,1,1280.0,-3.2880746232551408,55.914546869997494,Pentland Hills
319612.0,669785.0,2490689,Westburn Park,WS: Packaging,319612,669785,,7900182,2,1280.0,-3.287670303410974,55.914416314058556,Pentland Hills
319620.0,669901.0,2490690,Westburn Park,WS: Packaging,319620,669901,,7900182,1,1280.0,-3.2875768945002752,55.9154596256337,Pentland Hills
324776.67,674199.029999999,2490691,Gloucester Lane,WS: Communal Bin,324777,674199,,7902858,2,1280.0,-3.206290609788277,55.95490248244552,City Centre
324908.0,674032.0,2490692,North Castle Street,WS: Side Loading Communal,324908,674032,,7904147,1,3200.0,-3.20414655665251,55.95342287978635,City Centre
324936.5,673992.289999999,2490693,North Castle Street,WS: Side Loading Communal,324936,673992,,7904147,1,3200.0,-3.203687106687576,55.95306794998466,City Centre
320044.05,671356.449999999,2490694,Broomhouse Square,WS: Packaging,320044,671356,,7903954,2,1280.0,-3.281226413375541,55.928599951623475,Sighthill / Gorgie
324681.0,674478.0,2490695,Gloucester Street,WS: Communal Bin,324681,674478,,7902861,1,1280.0,-3.207905751152253,55.957393609028856,Inverleith
324512.15,673810.880000001,2490696,Randolph Place,WS: Side Loading Communal,324512,673811,,7903165,1,3200.0,-3.21042479865048,55.95137556493002,City Centre
324800.69,674137.359999999,2490697,Wemyss Place,WS: Side Loading Communal,324801,674137,,7903374,1,1280.0,-3.2058890218963882,55.954349313521874,City Centre
324388.28,673818.880000001,2490698,Melville Street Lane,WS: Communal Bin,324388,673819,,7903040,3,1280.0,-3.2124122537683895,55.951427906575255,City Centre
324560.36,673499.539999999,2490699,Rutland Square,WS: Communal Bin,324560,673500,,7903214,2,1280.0,-3.2095692077142024,55.94858947848908,City Centre
324624.43,673516.460000001,2490700,Rutland Square,WS: Communal Bin,324624,673516,,7903214,2,1280.0,-3.208549134153435,55.9487432575272,City Centre
319579.0,669816.0,2490701,Westburn Park,WS: Communal Bin,319579,669816,,7900182,4,1280.0,-3.2882073430490966,55.91468925194185,Pentland Hills
319586.26,669799.99,2490702,Westburn Park,WS: Communal Bin,319586,669800,,7900182,4,1280.0,-3.288090617360663,55.914546702689236,Pentland Hills
319613.0,669785.0,2490703,Westburn Park,WS: Communal Bin,319613,669785,,7900182,4,1280.0,-3.287654309356485,55.91441648131198,Pentland Hills
319622.0,669873.0,2490704,Westburn Park,WS: Communal Bin,319622,669873,,7900182,2,1280.0,-3.2875365674359385,55.91520844926227,Pentland Hills
319603.34,669910.470000001,2490705,Westburn Park,WS: Communal Bin,319603,669910,,7900182,2,1280.0,-3.2878514814742905,55.91553762494267,Pentland Hills
319562.87,669713.939999999,2490706,Westburn Grove,WS: Food Waste Communal,319563,669714,,7900180,1,500.0,-3.288432855017959,55.91377035652319,Pentland Hills
319563.2,669713.99,2490707,Westburn Grove,WS: Communal Bin,319563,669714,,7900180,5,1280.0,-3.288432855017959,55.91377035652319,Pentland Hills
319554.0,669726.880000001,2490708,Westburn Grove,WS: Communal Bin,319554,669727,,7900180,6,1280.0,-3.2885806732234584,55.9138856231478,Pentland Hills
319505.0,669721.0,2490709,Westburn Grove,WS: Communal Bin,319505,669721,,7900180,2,1280.0,-3.2893625815377345,55.913823524287515,Pentland Hills
319497.1,669779.07,2490710,Westburn Grove,WS: Communal Bin,319497,669779,,7900180,8,1280.0,-3.2895078291475843,55.91434317091566,Pentland Hills
319491.0,669782.0,2490711,Westburn Grove,WS: Food Waste Communal,319491,669782,,7900180,1,500.0,-3.2896046879867007,55.91436911349505,Pentland Hills
322252.24,669457.369999999,2490712,Colinton Road,WS: Food Waste Communal,322252,669457,,7904385,2,500.0,-3.24535094421173,55.911904311066195,Colinton / Fairmilehead
322266.39,669461.68,2490713,Colinton Road,WS: Communal Bin,322266,669462,,7904385,7,1280.0,-3.24512847798217,55.91195148884459,Colinton / Fairmilehead
322181.79,669198.130000001,2490714,Colinton Road,WS: Packaging,322182,669198,,7904385,3,1280.0,-3.2463958206358208,55.90956646901905,Colinton / Fairmilehead
322253.86,669457.23,2490715,Colinton Road,WS: Bottle Bank - Mixed,322254,669457,,7904385,2,1280.0,-3.2453189576477937,55.91190463457182,Colinton / Fairmilehead
322179.71,669203.960000001,2490716,Colinton Road,WS: Communal Bin,322180,669204,,7904385,5,1280.0,-3.2464295345928793,55.90962004133266,Colinton / Fairmilehead
322133.79,669261.789999999,2490717,Colinton Road,WS: Communal Bin,322134,669262,,7904385,2,1280.0,-3.247181908862171,55.91013358753334,Colinton / Fairmilehead
322178.97,669194.060000001,2490718,Colinton Road,WS: Bottle Bank - Mixed,322179,669194,,7904385,3,1280.0,-3.246442644676218,55.90953005262449,Colinton / Fairmilehead
322143.44,669262.609999999,2490719,Colinton Road,WS: Bottle Bank - Mixed,322143,669263,,7904385,1,1280.0,-3.2470382643470628,55.91014402803156,Colinton / Fairmilehead
324878.06,668711.1,2490720,High Waterfield,WS: Bottle Bank - Mixed,324878,668711,,7905891,1,1280.0,-3.203144465551519,55.905620731186794,Colinton / Fairmilehead
324877.37,668710.890000001,2490721,High Waterfield,WS: Paper Bank,324877,668711,,7905891,1,1280.0,-3.203160456499429,55.905620574922416,Colinton / Fairmilehead
324264.0,674255.0,2490722,Lennox Street Lane,WS: Communal Bin,324264,674255,,7902999,1,1280.0,-3.2145201078492907,55.955324822494255,Inverleith
320288.32,670398.140000001,2490723,Murrayburn Gardens,WS: Packaging,320288,670398,,7903079,1,1100.0,-3.2770393408781855,55.92003521593861,Pentland Hills
320301.15,670402.0,2490724,Murrayburn Gardens,WS: Packaging,320301,670402,,7903079,1,1100.0,-3.2768325686797684,55.9200733025128,Pentland Hills
320198.92,670471.640000001,2490725,Murrayburn Gardens,WS: Packaging,320199,670472,,7903079,1,1280.0,-3.2784849082668184,55.920685153025616,Pentland Hills
319956.49,670332.85,2490726,Murrayburn Gardens,WS: Packaging,319956,670333,,7903079,1,1280.0,-3.282330866519969,55.91939616240822,Pentland Hills
320059.6,670403.539999999,2490727,Murrayburn Gardens,WS: Packaging,320060,670404,,7903079,1,1280.0,-3.2806883010823893,55.92005123547051,Pentland Hills
329653.79,671287.119999999,2490728,Lurie Place,WS: Bottle Bank - Mixed,329654,671287,,7905862,1,1280.0,-3.1274415494636414,55.92948372459495,Portobello / Craigmillar
320140.21,670435.720000001,2490729,Murrayburn Gardens,WS: Packaging,320140,670436,,7903079,1,1280.0,-3.2794180579432144,55.92035197919423,Pentland Hills
329654.75,671288.550000001,2490730,Lurie Place,WS: Packaging,329655,671289,,7905862,2,1280.0,-3.1274260700759617,55.92950183714789,Portobello / Craigmillar
329691.22,671348.300000001,2490731,Lurie Place,WS: Bottle Bank - Mixed,329691,671348,,7905862,1,1280.0,-3.126865412355482,55.93003710824124,Portobello / Craigmillar
320301.2,670402.810000001,2490732,Murrayburn Gardens,WS: Paper Bank,320301,670403,,7903079,1,1100.0,-3.276832864045789,55.920082285074,Pentland Hills
320315.59,670375.640000001,2490733,Murrayburn Gardens,WS: Paper Bank,320316,670376,,7903079,1,1100.0,-3.276584943875265,55.919842243533836,Pentland Hills
320200.04,670472.01,2490734,Murrayburn Gardens,WS: Paper Bank,320200,670472,,7903079,1,1280.0,-3.2784689115737358,55.92068531909851,Pentland Hills
319955.94,670330.529999999,2490735,Murrayburn Gardens,WS: Paper Bank,319956,670331,,7903079,1,1280.0,-3.282330273260651,55.91937819732231,Pentland Hills
320058.01,670403.23,2490736,Murrayburn Gardens,WS: Paper Bank,320058,670403,,7903079,1,1280.0,-3.2807199976538253,55.92004192020105,Pentland Hills
320139.25,670435.890000001,2490737,Murrayburn Gardens,WS: Paper Bank,320139,670436,,7903079,1,1280.0,-3.279434054493099,55.920351812998724,Pentland Hills
320300.0,670365.0,2490738,Murrayburn Gardens,WS: Packaging,320300,670365,,7903079,1,1100.0,-3.276837636569511,55.91974078188066,Pentland Hills
320295.94,670366.869999999,2490739,Murrayburn Gardens,WS: Bottle Bank - Mixed,320296,670367,,7903079,1,1280.0,-3.2769022125823803,55.9197580835541,Pentland Hills
320198.86,670471.390000001,2490740,Murrayburn Gardens,WS: Bottle Bank - Mixed,320199,670471,,7903079,1,1280.0,-3.2784846125120817,55.92067617047107,Pentland Hills
319953.41,670331.91,2490741,Murrayburn Gardens,WS: Bottle Bank - Mixed,319953,670332,,7903079,1,1280.0,-3.282378558292877,55.91938668014357,Pentland Hills
320056.69,670401.029999999,2490742,Murrayburn Gardens,WS: Bottle Bank - Mixed,320057,670401,,7903079,1,1280.0,-3.2807354015317944,55.920023788741865,Pentland Hills
320140.49,670435.85,2490743,Murrayburn Gardens,WS: Bottle Bank - Mixed,320140,670436,,7903079,1,1280.0,-3.2794180579432144,55.92035197919423,Pentland Hills
320315.38,670376.65,2490744,Murrayburn Gardens,WS: Food Waste Communal,320315,670377,,7903079,1,500.0,-3.2766012355427954,55.919851060269565,Pentland Hills
320197.69,670472.449999999,2490745,Murrayburn Gardens,WS: Food Waste Communal,320198,670472,,7903079,1,500.0,-3.2785009049597313,55.92068498695065,Pentland Hills
319957.8,670335.84,2490746,Murrayburn Gardens,WS: Food Waste Communal,319958,670336,,7903079,1,500.0,-3.2822997641113574,55.91942344317485,Pentland Hills
320058.88,670402.08,2490747,Murrayburn Gardens,WS: Food Waste Communal,320059,670402,,7903079,1,500.0,-3.280703704978845,55.92003310401524,Pentland Hills
320139.83,670435.65,2490748,Murrayburn Gardens,WS: Food Waste Communal,320140,670436,,7903079,1,500.0,-3.2794180579432144,55.92035197919423,Pentland Hills
320314.99,670375.76,2490749,Murrayburn Gardens,WS: Communal Bin,320315,670376,,7903079,2,1100.0,-3.2766009402329015,55.9198420777072,Pentland Hills
320300.72,670369.279999999,2490750,Murrayburn Gardens,WS: Communal Bin,320301,670369,,7903079,3,1280.0,-3.2768228216952986,55.919776877984724,Pentland Hills
320301.35,670401.970000001,2490751,Murrayburn Gardens,WS: Communal Bin,320301,670402,,7903079,2,1100.0,-3.2768325686797684,55.9200733025128,Pentland Hills
320286.04,670396.0,2490752,Murrayburn Gardens,WS: Communal Bin,320286,670396,,7903079,1,1100.0,-3.277070742905453,55.9200169190436,Pentland Hills
320282.43,670394.15,2490753,Murrayburn Gardens,WS: Communal Bin,320282,670394,,7903079,2,1280.0,-3.277134137740595,55.91999829035038,Pentland Hills
320197.86,670471.66,2490754,Murrayburn Gardens,WS: Communal Bin,320198,670472,,7903079,3,1280.0,-3.2785009049597313,55.92068498695065,Pentland Hills
319953.0,670330.02,2490755,Murrayburn Gardens,WS: Communal Bin,319953,670330,,7903079,3,1280.0,-3.2823779650117153,55.91936871505797,Pentland Hills
320030.62,670382.57,2490756,Murrayburn Gardens,WS: Communal Bin,320031,670383,,7903079,2,1280.0,-3.281145973521411,55.919857776719475,Pentland Hills
320141.13,670436.42,2490757,Murrayburn Gardens,WS: Communal Bin,320141,670436,,7903079,2,1280.0,-3.279402061393161,55.92035214538767,Pentland Hills
320082.48,670415.35,2490758,Murrayburn Gardens,WS: Communal Bin,320082,670415,,7903079,2,1280.0,-3.280339637787182,55.92015370289994,Pentland Hills
320049.04,670266.710000001,2490759,Murrayburn Green,WS: Packaging,320049,670267,,7903080,1,1280.0,-3.280823670431893,55.91881879630687,Pentland Hills
320049.11,670266.109999999,2490760,Murrayburn Green,WS: Paper Bank,320049,670266,,7903080,1,1280.0,-3.280823374157089,55.91880981375777,Pentland Hills
320043.96,670283.210000001,2490761,Murrayburn Green,WS: Bottle Bank - Mixed,320044,670283,,7903080,1,1280.0,-3.280908390694517,55.91896168518987,Pentland Hills
320079.18,670310.539999999,2490762,Murrayburn Green,WS: Food Waste Communal,320079,670311,,7903080,1,500.0,-3.2803568244389454,55.919219018812385,Pentland Hills
320044.01,670283.01,2490763,Murrayburn Green,WS: Food Waste Communal,320044,670283,,7903080,1,500.0,-3.280908390694517,55.91896168518987,Pentland Hills
320078.16,670277.23,2490764,Murrayburn Green,WS: Food Waste Communal,320078,670277,,7903080,1,500.0,-3.280362750660805,55.91891344578631,Pentland Hills
320076.0,670277.970000001,2490765,Murrayburn Green,WS: Communal Bin,320076,670278,,7903080,2,1100.0,-3.2803950387407,55.9189220957039,Pentland Hills
320079.3,670309.49,2490766,Murrayburn Green,WS: Communal Bin,320079,670309,,7903080,2,1100.0,-3.2803562320965023,55.91920105371209,Pentland Hills
320059.1,670287.310000001,2490767,Murrayburn Green,WS: Communal Bin,320059,670287,,7903080,1,1100.0,-3.280669636117092,55.91900011093315,Pentland Hills
320048.02,670266.029999999,2490768,Murrayburn Green,WS: Communal Bin,320048,670266,,7903080,2,1100.0,-3.280839370063151,55.91880964738277,Pentland Hills
320042.41,670283.609999999,2490769,Murrayburn Green,WS: Communal Bin,320042,670284,,7903080,2,1100.0,-3.2809406789340287,55.918970334963596,Pentland Hills
320166.12,670337.09,2490770,Murrayburn Grove,WS: Paper Bank,320166,670337,,7903081,1,1100.0,-3.2789728572044865,55.919467026710606,Pentland Hills
320181.98,670347.859999999,2490771,Murrayburn Grove,WS: Paper Bank,320182,670348,,7903081,1,1280.0,-3.2787201719246126,55.91956849271365,Pentland Hills
320191.77,670321.92,2490772,Murrayburn Grove,WS: Packaging,320192,670322,,7903081,1,1280.0,-3.2785525199000767,55.919336607174515,Pentland Hills
320180.83,670347.970000001,2490773,Murrayburn Grove,WS: Packaging,320181,670348,,7903081,1,1100.0,-3.278736168156215,55.919568326610296,Pentland Hills
320165.01,670337.640000001,2490774,Murrayburn Grove,WS: Packaging,320165,670338,,7903081,1,1100.0,-3.278989149250633,55.919475843129185,Pentland Hills
